name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Desert Air Street		way	7261201	highway	residential	-116.2814304	33.7194671	22	0.2	Desert Air Street	La Quinta	Riverside County	California	United States of America	us	Desert Air Street, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2814316	33.7176928	-116.2814291	33.7212415			
Bathpage Avenue		way	207815888	highway	residential	-116.2710935	33.7213564	22	0.2	Bathpage Avenue	Indio	Riverside County	California	United States of America	us	Bathpage Avenue, Indio, Riverside County, California, United States of America	-116.2726613	33.7213235	-116.2695257	33.7213656			
Carmel Valley Avenue		way	207815875	highway	residential	-116.2738409	33.7151669	22	0.2	Carmel Valley Avenue	Indio	Riverside County	California	United States of America	us	Carmel Valley Avenue, Indio, Riverside County, California, United States of America	-116.2767407	33.7151661	-116.2709397	33.7152018			
Half Moon Bay Drive		way	207815880	highway	residential	-116.2743734	33.7170606	22	0.2	Half Moon Bay Drive	Indio	Riverside County	California	United States of America	us	Half Moon Bay Drive, Indio, Riverside County, California, United States of America	-116.2767913	33.7169733	-116.2721034	33.7175488			
Pellican Hill Court		way	207815882	highway	residential	-116.2739917	33.7175519	22	0.2	Pellican Hill Court	Indio	Riverside County	California	United States of America	us	Pellican Hill Court, Indio, Riverside County, California, United States of America	-116.2739917	33.7172275	-116.2739220	33.7178879			
Green Hills Court		way	207815884	highway	residential	-116.2758534	33.7174172	22	0.2	Green Hills Court	Indio	Riverside County	California	United States of America	us	Green Hills Court, Indio, Riverside County, California, United States of America	-116.2758585	33.7169733	-116.2758484	33.7178611			
Crosswater Street		way	207815874	highway	residential	-116.2767896	33.7165311	22	0.2	Crosswater Street	Indio	Riverside County	California	United States of America	us	Crosswater Street, Indio, Riverside County, California, United States of America	-116.2767944	33.7151903	-116.2767407	33.7178765			
Torrey Pines Court		way	207815889	highway	residential	-116.2749225	33.7174305	22	0.2	Torrey Pines Court	Indio	Riverside County	California	United States of America	us	Torrey Pines Court, Indio, Riverside County, California, United States of America	-116.2749251	33.7169909	-116.2749198	33.7178700			
Industrial Place		way	7142935	highway	residential	-116.2364871	33.7331813	22	0.2	Industrial Place	Indio	Riverside County	California	United States of America	us	Industrial Place, Indio, Riverside County, California, United States of America	-116.2392402	33.7331659	-116.2337215	33.7332217			
Saguaro Gate		way	7241078	highway	residential	-116.2321366	33.7307140	22	0.2	Saguaro Gate	Indio	Riverside County	California	United States of America	us	Saguaro Gate, Indio, Riverside County, California, United States of America	-116.2323067	33.7305209	-116.2319665	33.7309071			
Avenida del Mar		way	7286567	highway	residential	-116.2352740	33.7157290	22	0.2	Avenida del Mar	Indio	Riverside County	California	United States of America	us	Avenida del Mar, Indio, Riverside County, California, United States of America	-116.2360291	33.7148458	-116.2338291	33.7157457			
Hoover Avenue		way	7192648	highway	residential	-116.2367222	33.7267893	22	0.2	Hoover Avenue	Indio	Riverside County	California	United States of America	us	Hoover Avenue, Indio, Riverside County, California, United States of America	-116.2380614	33.7267505	-116.2311419	33.7315717			
Arthurs Court		way	7096713	highway	residential	-116.2389239	33.7239443	22	0.2	Arthurs Court	Indio	Riverside County	California	United States of America	us	Arthurs Court, Indio, Riverside County, California, United States of America	-116.2391661	33.7239321	-116.2386817	33.7239565			
Roundtable Street		way	7148914	highway	residential	-116.2400148	33.7239613	22	0.2	Roundtable Street	Indio	Riverside County	California	United States of America	us	Roundtable Street, Indio, Riverside County, California, United States of America	-116.2400245	33.7225539	-116.2400002	33.7253697			
Galahad Lane		way	7152431	highway	residential	-116.2389452	33.7246479	22	0.2	Galahad Lane	Indio	Riverside County	California	United States of America	us	Galahad Lane, Indio, Riverside County, California, United States of America	-116.2392087	33.7246479	-116.2386817	33.7246479			
Granada Drive		way	7239250	highway	residential	-116.2408792	33.7102285	22	0.2	Granada Drive	Indio	Riverside County	California	United States of America	us	Granada Drive, Indio, Riverside County, California, United States of America	-116.2426324	33.7095858	-116.2391277	33.7107023			
Palazzo Road		way	7277605	highway	residential	-116.2393296	33.7153270	22	0.2	Palazzo Road	Indio	Riverside County	California	United States of America	us	Palazzo Road, Indio, Riverside County, California, United States of America	-116.2393391	33.7148210	-116.2393200	33.7158330			
Acacia Court		way	7302691	highway	residential	-116.2418142	33.7276332	22	0.2	Acacia Court	Indio	Riverside County	California	United States of America	us	Acacia Court, Indio, Riverside County, California, United States of America	-116.2423400	33.7276210	-116.2412884	33.7276453			
Santa Clara Court		way	7082593	highway	residential	-116.2410189	33.7165874	22	0.2	Santa Clara Court	Indio	Riverside County	California	United States of America	us	Santa Clara Court, Indio, Riverside County, California, United States of America	-116.2411709	33.7165661	-116.2408669	33.7166087			
Capistrano Street		way	7083516	highway	residential	-116.2420690	33.7164178	22	0.2	Capistrano Street	Indio	Riverside County	California	United States of America	us	Capistrano Street, Indio, Riverside County, California, United States of America	-116.2420986	33.7151797	-116.2420645	33.7176551			
Saint Thomas Lane		way	7095468	highway	residential	-116.2393643	33.7218253	22	0.2	Saint Thomas Lane	Indio	Riverside County	California	United States of America	us	Saint Thomas Lane, Indio, Riverside County, California, United States of America	-116.2393658	33.7215844	-116.2393627	33.7220662			
Santa Inez Avenue		way	7110202	highway	residential	-116.2414364	33.7151766	22	0.2	Santa Inez Avenue	Indio	Riverside County	California	United States of America	us	Santa Inez Avenue, Indio, Riverside County, California, United States of America	-116.2420670	33.7151736	-116.2408059	33.7151797			
Tomlyn Way		way	7110804	highway	residential	-116.2400403	33.7210658	22	0.2	Tomlyn Way	Indio	Riverside County	California	United States of America	us	Tomlyn Way, Indio, Riverside County, California, United States of America	-116.2400433	33.7205657	-116.2400373	33.7215660			
Regent Way		way	7149241	highway	residential	-116.2393689	33.7222857	22	0.2	Regent Way	Indio	Riverside County	California	United States of America	us	Regent Way, Indio, Riverside County, California, United States of America	-116.2393719	33.7220662	-116.2393658	33.7225051			
Buckingham Street		way	7153003	highway	residential	-116.2386817	33.7239521	22	0.2	Buckingham Street	Indio	Riverside County	California	United States of America	us	Buckingham Street, Indio, Riverside County, California, United States of America	-116.2386876	33.7225469	-116.2386539	33.7253576			
Larrea Street		way	7155580	highway	residential	-116.2404899	33.7277001	22	0.2	Larrea Street	Indio	Riverside County	California	United States of America	us	Larrea Street, Indio, Riverside County, California, United States of America	-116.2405106	33.7260466	-116.2403871	33.7293584			
Lido Avenue		way	7171822	highway	residential	-116.2404436	33.7198644	22	0.2	Lido Avenue	Indio	Riverside County	California	United States of America	us	Lido Avenue, Indio, Riverside County, California, United States of America	-116.2426473	33.7198161	-116.2382400	33.7199209			
Del Rey Avenue		way	7176211	highway	residential	-116.2400234	33.7178397	22	0.2	Del Rey Avenue	Indio	Riverside County	California	United States of America	us	Del Rey Avenue, Indio, Riverside County, California, United States of America	-116.2400400	33.7173120	-116.2398681	33.7184210			
Aladdin Street		way	7177447	highway	residential	-116.2382400	33.7173709	22	0.2	Aladdin Street	Indio	Riverside County	California	United States of America	us	Aladdin Street, Indio, Riverside County, California, United States of America	-116.2382400	33.7148210	-116.2382400	33.7199209			
De Plata Avenue		way	7192119	highway	residential	-116.2390615	33.7173209	22	0.2	De Plata Avenue	Indio	Riverside County	California	United States of America	us	De Plata Avenue, Indio, Riverside County, California, United States of America	-116.2398681	33.7172749	-116.2382400	33.7173209			
Shadow Avenue		way	7201713	highway	residential	-116.2404850	33.7191489	22	0.2	Shadow Avenue	Indio	Riverside County	California	United States of America	us	Shadow Avenue, Indio, Riverside County, California, United States of America	-116.2421401	33.7191039	-116.2382400	33.7198209			
De Oro Avenue		way	7206354	highway	residential	-116.2404414	33.7184138	22	0.2	De Oro Avenue	Indio	Riverside County	California	United States of America	us	De Oro Avenue, Indio, Riverside County, California, United States of America	-116.2426425	33.7183745	-116.2382400	33.7184210			
Rajha Way		way	7211602	highway	residential	-116.2384950	33.7141589	22	0.2	Rajha Way	Indio	Riverside County	California	United States of America	us	Rajha Way, Indio, Riverside County, California, United States of America	-116.2385090	33.7134969	-116.2384810	33.7148210			
Desert Villa Street		way	7215434	highway	residential	-116.2417458	33.7101967	22	0.2	Desert Villa Street	Indio	Riverside County	California	United States of America	us	Desert Villa Street, Indio, Riverside County, California, United States of America	-116.2417535	33.7095911	-116.2417381	33.7108022			
San Nigel Avenue		way	7228759	highway	residential	-116.2417590	33.7176597	22	0.2	San Nigel Avenue	Indio	Riverside County	California	United States of America	us	San Nigel Avenue, Indio, Riverside County, California, United States of America	-116.2426669	33.7176478	-116.2408512	33.7176721			
Laurel Street		way	7232900	highway	residential	-116.2412922	33.7277025	22	0.2	Laurel Street	Indio	Riverside County	California	United States of America	us	Laurel Street, Indio, Riverside County, California, United States of America	-116.2413311	33.7264939	-116.2412884	33.7289103			
Drawbridge Street		way	7253425	highway	residential	-116.2393275	33.7225077	22	0.2	Drawbridge Street	Indio	Riverside County	California	United States of America	us	Drawbridge Street, Indio, Riverside County, California, United States of America	-116.2400002	33.7225051	-116.2386539	33.7225539			
Rosemary Court		way	7260658	highway	residential	-116.2417746	33.7267420	22	0.2	Rosemary Court	Indio	Riverside County	California	United States of America	us	Rosemary Court, Indio, Riverside County, California, United States of America	-116.2422547	33.7267329	-116.2412946	33.7267512			
San Gabriel Street		way	7263982	highway	residential	-116.2408702	33.7164220	22	0.2	San Gabriel Street	Indio	Riverside County	California	United States of America	us	San Gabriel Street, Indio, Riverside County, California, United States of America	-116.2408876	33.7151736	-116.2408059	33.7176721			
Jennifer Court		way	7291543	highway	residential	-116.2393783	33.7215840	22	0.2	Jennifer Court	Indio	Riverside County	California	United States of America	us	Jennifer Court, Indio, Riverside County, California, United States of America	-116.2400373	33.7215018	-116.2387291	33.7215844			
Tecoma Avenue		way	7292632	highway	residential	-116.2392458	33.7267329	22	0.2	Tecoma Avenue	Indio	Riverside County	California	United States of America	us	Tecoma Avenue, Indio, Riverside County, California, United States of America	-116.2404686	33.7267310	-116.2380850	33.7269907			
Olea Avenue		way	7310314	highway	residential	-116.2394594	33.7274574	22	0.2	Olea Avenue	Indio	Riverside County	California	United States of America	us	Olea Avenue, Indio, Riverside County, California, United States of America	-116.2404805	33.7274423	-116.2384528	33.7275489			
Angela Court		way	7336311	highway	residential	-116.2392014	33.7205719	22	0.2	Angela Court	Indio	Riverside County	California	United States of America	us	Angela Court, Indio, Riverside County, California, United States of America	-116.2400433	33.7205657	-116.2383629	33.7206481			
Bradley Way		way	7314847	highway	residential	-116.2392261	33.7210693	22	0.2	Bradley Way	Indio	Riverside County	California	United States of America	us	Bradley Way, Indio, Riverside County, California, United States of America	-116.2392347	33.7205704	-116.2392175	33.7215681			
Junipero Street		way	7211064	highway	residential	-116.2269915	33.7313014	22	0.2	Junipero Street	Indio	Riverside County	California	United States of America	us	Junipero Street, Indio, Riverside County, California, United States of America	-116.2277940	33.7306209	-116.2255911	33.7313129			
Hoylake Drive		way	7248589	highway	residential	-116.2625362	33.7360808	22	0.2	Hoylake Drive	Indio	Riverside County	California	United States of America	us	Hoylake Drive, Indio, Riverside County, California, United States of America	-116.2647092	33.7354003	-116.2607352	33.7361568			
Royal Saint George Drive		way	7252481	highway	residential	-116.2607425	33.7333355	22	0.2	Royal Saint George Drive	Indio	Riverside County	California	United States of America	us	Royal Saint George Drive, Indio, Riverside County, California, United States of America	-116.2612074	33.7314672	-116.2607352	33.7354003			
De Anza Way		way	7205741	highway	residential	-116.2267632	33.7255538	22	0.2	De Anza Way	Indio	Riverside County	California	United States of America	us	De Anza Way, Indio, Riverside County, California, United States of America	-116.2273535	33.7252687	-116.2261730	33.7258389			
Valencia Avenue		way	7227994	highway	residential	-116.2292968	33.7244027	22	0.2	Valencia Avenue	Indio	Riverside County	California	United States of America	us	Valencia Avenue, Indio, Riverside County, California, United States of America	-116.2337658	33.7243439	-116.2248281	33.7244378			
Ave Davina		way	311344530	highway	residential	-116.2497191	33.7250550	22	0.2	Ave Davina	Indio	Riverside County	California	United States of America	us	Ave Davina, Indio, Riverside County, California, United States of America	-116.2509402	33.7250501	-116.2484941	33.7251112			
Ave Fayelynne		way	311344531	highway	residential	-116.2496207	33.7259910	22	0.2	Ave Fayelynne	Indio	Riverside County	California	United States of America	us	Ave Fayelynne, Indio, Riverside County, California, United States of America	-116.2500756	33.7250527	-116.2482640	33.7260064			
La Gina Court		way	311344537	highway	residential	-116.2491480	33.7252504	22	0.2	La Gina Court	Indio	Riverside County	California	United States of America	us	La Gina Court, Indio, Riverside County, California, United States of America	-116.2491629	33.7250857	-116.2491331	33.7254152			
Ave Atwater		way	311344528	highway	residential	-116.2482935	33.7259142	22	0.2	Ave Atwater	Indio	Riverside County	California	United States of America	us	Ave Atwater, Indio, Riverside County, California, United States of America	-116.2484941	33.7251112	-116.2481838	33.7267310			
Ave Zaurez		way	311344536	highway	residential	-116.2507183	33.7263983	22	0.2	Ave Zaurez	Indio	Riverside County	California	United States of America	us	Ave Zaurez, Indio, Riverside County, California, United States of America	-116.2510255	33.7250879	-116.2497939	33.7274555			
Prestwick Place		way	7078061	highway	residential	-116.2591245	33.7255768	22	0.2	Prestwick Place	Indio	Riverside County	California	United States of America	us	Prestwick Place, Indio, Riverside County, California, United States of America	-116.2595765	33.7253069	-116.2585982	33.7256209			
Palomar Street		way	7146379	highway	residential	-116.2473511	33.7255765	22	0.2	Palomar Street	Indio	Riverside County	California	United States of America	us	Palomar Street, Indio, Riverside County, California, United States of America	-116.2473538	33.7252856	-116.2471699	33.7260209			
Sirocco Avenue		way	7152612	highway	residential	-116.2425218	33.7260112	22	0.2	Sirocco Avenue	Indio	Riverside County	California	United States of America	us	Sirocco Avenue, Indio, Riverside County, California, United States of America	-116.2476400	33.7260088	-116.2375090	33.7264524			
True Country Court		way	7215771	highway	residential	-116.2985687	33.7467778	22	0.2	True Country Court	Bermuda Dunes	Riverside County	California	United States of America	us	True Country Court, Bermuda Dunes, Riverside County, California, United States of America	-116.2994257	33.7467661	-116.2977117	33.7467894			
Merano Way		way	201649136	highway	residential	-116.3169789	33.7607764	22	0.2	Merano Way	Palm Desert	Riverside County	California	United States of America	us	Merano Way, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3169815	33.7604002	-116.3169763	33.7611526			
Liberty Drive		way	201649120	highway	residential	-116.3166955	33.7593707	22	0.2	Liberty Drive	Palm Desert	Riverside County	California	United States of America	us	Liberty Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3170230	33.7583644	-116.3158823	33.7600530			
Brenna Lane		way	201649128	highway	residential	-116.3168621	33.7603986	22	0.2	Brenna Lane	Palm Desert	Riverside County	California	United States of America	us	Brenna Lane, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3179583	33.7600530	-116.3158823	33.7604049			
Springfield Lane		way	7093439	highway	residential	-116.3098753	33.7593600	22	0.2	Springfield Lane	Palm Desert	Riverside County	California	United States of America	us	Springfield Lane, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3116926	33.7593481	-116.3080581	33.7593666			
Entrepreneur Lane		way	7198246	highway	residential	-116.3116792	33.7601396	22	0.2	Entrepreneur Lane	Palm Desert	Riverside County	California	United States of America	us	Entrepreneur Lane, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3116926	33.7593642	-116.3116658	33.7609150			
Cheviot Circle		way	7313469	highway	residential	-116.3094057	33.7536823	22	0.2	Cheviot Circle	Palm Desert	Riverside County	California	United States of America	us	Cheviot Circle, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3101709	33.7536746	-116.3086405	33.7536899			
Burrus Court		way	7328309	highway	residential	-116.3114680	33.7560892	22	0.2	Burrus Court	Palm Desert	Riverside County	California	United States of America	us	Burrus Court, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3123287	33.7560862	-116.3106250	33.7562041			
Barons Circle		way	7334041	highway	residential	-116.3104504	33.7577007	22	0.2	Barons Circle	Palm Desert	Riverside County	California	United States of America	us	Barons Circle, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3122896	33.7576850	-116.3086113	33.7577096			
Interlacher Lane		way	7083708	highway	residential	-116.3149438	33.7511889	22	0.2	Interlacher Lane	Palm Desert	Riverside County	California	United States of America	us	Interlacher Lane, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3152152	33.7505067	-116.3147437	33.7519011			
Justin Court		way	7123521	highway	residential	-116.3105024	33.7520987	22	0.2	Justin Court	Palm Desert	Riverside County	California	United States of America	us	Justin Court, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3123475	33.7520871	-116.3086572	33.7521170			
La Costa Circle West		way	7127811	highway	residential	-116.3169574	33.7529222	22	0.2	La Costa Circle West	Palm Desert	Riverside County	California	United States of America	us	La Costa Circle West, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3173959	33.7509127	-116.3158239	33.7547486			
Innisbrook Lane		way	7138036	highway	residential	-116.3163616	33.7527611	22	0.2	Innisbrook Lane	Palm Desert	Riverside County	California	United States of America	us	Innisbrook Lane, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3167950	33.7526576	-116.3159281	33.7528646			
Whirling Wind Drive		way	7168752	highway	residential	-116.3046886	33.7518580	22	0.2	Whirling Wind Drive	Palm Desert	Riverside County	California	United States of America	us	Whirling Wind Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3056544	33.7518559	-116.3037232	33.7518693			
Jupiter Hills Court		way	7177548	highway	residential	-116.3148579	33.7459772	22	0.2	Jupiter Hills Court	Palm Desert	Riverside County	California	United States of America	us	Jupiter Hills Court, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3153964	33.7447286	-116.3143843	33.7472033			
Preston Trail		way	7206683	highway	residential	-116.3126445	33.7508953	22	0.2	Preston Trail	Palm Desert	Riverside County	California	United States of America	us	Preston Trail, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3209101	33.7438276	-116.3126174	33.7579784			
Golden Way		way	7211673	highway	residential	-116.3043410	33.7536291	22	0.2	Golden Way	Palm Desert	Riverside County	California	United States of America	us	Golden Way, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3043667	33.7530158	-116.3043367	33.7542419			
Flying Sea Road		way	7212278	highway	residential	-116.3071176	33.7521403	22	0.2	Flying Sea Road	Palm Desert	Riverside County	California	United States of America	us	Flying Sea Road, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3071218	33.7512447	-116.3071134	33.7530359			
Inverness Way		way	7215008	highway	residential	-116.3204865	33.7491814	22	0.2	Inverness Way	Palm Desert	Riverside County	California	United States of America	us	Inverness Way, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3209699	33.7472164	-116.3160002	33.7532500			
Princeville Lane		way	7227874	highway	residential	-116.3199144	33.7477179	22	0.2	Princeville Lane	Palm Desert	Riverside County	California	United States of America	us	Princeville Lane, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3199731	33.7467029	-116.3193743	33.7489631			
Alcot Circle		way	7260907	highway	residential	-116.3114487	33.7536917	22	0.2	Alcot Circle	Palm Desert	Riverside County	California	United States of America	us	Alcot Circle, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3123170	33.7535568	-116.3106004	33.7536971			
Olympic Way		way	7269788	highway	residential	-116.3160427	33.7554405	22	0.2	Olympic Way	Palm Desert	Riverside County	California	United States of America	us	Olympic Way, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3175147	33.7550194	-116.3144020	33.7562903			
Biscayne Drive		way	7270519	highway	residential	-116.3063580	33.7521367	22	0.2	Biscayne Drive	Palm Desert	Riverside County	California	United States of America	us	Biscayne Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3063751	33.7512447	-116.3063408	33.7530288			
Bay Hill Way		way	7279453	highway	residential	-116.3143973	33.7550323	22	0.2	Bay Hill Way	Palm Desert	Riverside County	California	United States of America	us	Bay Hill Way, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3166182	33.7524186	-116.3126412	33.7561834			
Westbrook Court		way	7287726	highway	residential	-116.3104903	33.7544837	22	0.2	Westbrook Court	Palm Desert	Riverside County	California	United States of America	us	Westbrook Court, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3123490	33.7544663	-116.3086317	33.7545060			
Peach Tree Court		way	7288985	highway	residential	-116.3173381	33.7471476	22	0.2	Peach Tree Court	Palm Desert	Riverside County	California	United States of America	us	Peach Tree Court, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3176218	33.7468245	-116.3170544	33.7474707			
Marlowe Court		way	7294018	highway	residential	-116.3104809	33.7528884	22	0.2	Marlowe Court	Palm Desert	Riverside County	California	United States of America	us	Marlowe Court, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3123050	33.7528884	-116.3086567	33.7529060			
Villa Road		way	7307159	highway	residential	-116.3071047	33.7512447	22	0.2	Villa Road	Palm Desert	Riverside County	California	United States of America	us	Villa Road, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3078342	33.7512447	-116.3063751	33.7512589			
Calypso Road		way	7333319	highway	residential	-116.3060942	33.7530292	22	0.2	Calypso Road	Palm Desert	Riverside County	California	United States of America	us	Calypso Road, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3078514	33.7530158	-116.3043367	33.7530573			
Barington Drive		way	7089609	highway	residential	-116.3102314	33.7549027	22	0.2	Barington Drive	Palm Desert	Riverside County	California	United States of America	us	Barington Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3109034	33.7513116	-116.3102289	33.7584331			
Carinda Court		way	7091053	highway	residential	-116.3104878	33.7552798	22	0.2	Carinda Court	Palm Desert	Riverside County	California	United States of America	us	Carinda Court, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3123403	33.7552713	-116.3086349	33.7553123			
Baltusrol Circle		way	7092642	highway	residential	-116.3199726	33.7563732	22	0.2	Baltusrol Circle	Palm Desert	Riverside County	California	United States of America	us	Baltusrol Circle, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3201544	33.7553086	-116.3175147	33.7565512			
Carla Court		way	7094402	highway	residential	-116.3092084	33.7560758	22	0.2	Carla Court	Palm Desert	Riverside County	California	United States of America	us	Carla Court, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3097958	33.7560756	-116.3086209	33.7560761			
Malone Circle		way	7097911	highway	residential	-116.3104676	33.7568939	22	0.2	Malone Circle	Palm Desert	Riverside County	California	United States of America	us	Malone Circle, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3123232	33.7568853	-116.3086120	33.7569036			
Eastwood Lane		way	7166703	highway	residential	-116.3086328	33.7547358	22	0.2	Eastwood Lane	Palm Desert	Riverside County	California	United States of America	us	Eastwood Lane, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3087157	33.7513156	-116.3086107	33.7581656			
Harris Lane		way	7168038	highway	residential	-116.3053975	33.7562734	22	0.2	Harris Lane	Palm Desert	Riverside County	California	United States of America	us	Harris Lane, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3056233	33.7560608	-116.3033141	33.7582684			
Gold Hills Street		way	47073055	highway	residential	-116.2159570	33.7547064	22	0.2	Gold Hills Street	Indio	Riverside County	California	United States of America	us	Gold Hills Street, Indio, Riverside County, California, United States of America	-116.2159755	33.7542937	-116.2158919	33.7551056			
Doak Street		way	47073067	highway	residential	-116.2095846	33.7496251	22	0.2	Doak Street	Indio	Riverside County	California	United States of America	us	Doak Street, Indio, Riverside County, California, United States of America	-116.2105852	33.7492391	-116.2095502	33.7507794			
Klondike Way		way	47073240	highway	residential	-116.2086156	33.7411181	22	0.2	Klondike Way	Indio	Riverside County	California	United States of America	us	Klondike Way, Indio, Riverside County, California, United States of America	-116.2086658	33.7408085	-116.2086138	33.7414331			
Wagon Road		way	47073241	highway	residential	-116.2102703	33.7407913	22	0.2	Wagon Road	Indio	Riverside County	California	United States of America	us	Wagon Road, Indio, Riverside County, California, United States of America	-116.2118709	33.7407902	-116.2086658	33.7408217			
Sragoza Court		way	47073223	highway	residential	-116.2075058	33.7393005	22	0.2	Sragoza Court	Indio	Riverside County	California	United States of America	us	Sragoza Court, Indio, Riverside County, California, United States of America	-116.2075085	33.7386712	-116.2075033	33.7399298			
Firecliff Court		way	47119987	highway	residential	-116.2087700	33.7487780	22	0.2	Firecliff Court	Indio	Riverside County	California	United States of America	us	Firecliff Court, Indio, Riverside County, California, United States of America	-116.2089946	33.7486241	-116.2085455	33.7489319			
Fairbanks Avenue		way	256536012	highway	residential	-116.2114882	33.7492391	22	0.2	Fairbanks Avenue	Indio	Riverside County	California	United States of America	us	Fairbanks Avenue, Indio, Riverside County, California, United States of America	-116.2123902	33.7492391	-116.2105852	33.7492694			
Long Cove Drive		way	256536017	highway	residential	-116.2125703	33.7542956	22	0.2	Long Cove Drive	Indio	Riverside County	California	United States of America	us	Long Cove Drive, Indio, Riverside County, California, United States of America	-116.2158919	33.7529048	-116.2094430	33.7551217			
Broadmoor Drive		way	256536008	highway	residential	-116.2127998	33.7529551	22	0.2	Broadmoor Drive	Indio	Riverside County	California	United States of America	us	Broadmoor Drive, Indio, Riverside County, California, United States of America	-116.2167751	33.7485872	-116.2123643	33.7542937			
Golspie Court		way	47073068	highway	residential	-116.2115166	33.7496097	22	0.2	Golspie Court	Indio	Riverside County	California	United States of America	us	Golspie Court, Indio, Riverside County, California, United States of America	-116.2115188	33.7492391	-116.2115143	33.7499803			
Thunderbird Court		way	47073071	highway	residential	-116.2096090	33.7526493	22	0.2	Thunderbird Court	Indio	Riverside County	California	United States of America	us	Thunderbird Court, Indio, Riverside County, California, United States of America	-116.2097749	33.7523938	-116.2094430	33.7529048			
Braid Court		way	47073075	highway	residential	-116.2126671	33.7533373	22	0.2	Braid Court	Indio	Riverside County	California	United States of America	us	Braid Court, Indio, Riverside County, California, United States of America	-116.2129440	33.7532177	-116.2123773	33.7534184			
Lahinch Court		way	47073072	highway	residential	-116.2101181	33.7515370	22	0.2	Lahinch Court	Indio	Riverside County	California	United States of America	us	Lahinch Court, Indio, Riverside County, California, United States of America	-116.2105931	33.7515360	-116.2096432	33.7515381			
Killarney Lane		way	47073076	highway	residential	-116.2130722	33.7539822	22	0.2	Killarney Lane	Indio	Riverside County	California	United States of America	us	Killarney Lane, Indio, Riverside County, California, United States of America	-116.2133989	33.7536788	-116.2128818	33.7543778			
Carmel Mountain Drive		way	47073077	highway	residential	-116.2144908	33.7524819	22	0.2	Carmel Mountain Drive	Indio	Riverside County	California	United States of America	us	Carmel Mountain Drive, Indio, Riverside County, California, United States of America	-116.2159994	33.7509344	-116.2143857	33.7528290			
Mackenzie Lane		way	47073063	highway	residential	-116.2142353	33.7493500	22	0.2	Mackenzie Lane	Indio	Riverside County	California	United States of America	us	Mackenzie Lane, Indio, Riverside County, California, United States of America	-116.2142377	33.7486329	-116.2141562	33.7500664			
Redhawk Street		way	47073064	highway	residential	-116.2132932	33.7493173	22	0.2	Redhawk Street	Indio	Riverside County	California	United States of America	us	Redhawk Street, Indio, Riverside County, California, United States of America	-116.2133195	33.7486510	-116.2132870	33.7499803			
Prairie Dunes Way		way	47073061	highway	residential	-116.2142355	33.7500817	22	0.2	Prairie Dunes Way	Indio	Riverside County	California	United States of America	us	Prairie Dunes Way, Indio, Riverside County, California, United States of America	-116.2159440	33.7499313	-116.2125155	33.7503231			
Gazapo Court		way	47073221	highway	residential	-116.2066754	33.7385473	22	0.2	Gazapo Court	Indio	Riverside County	California	United States of America	us	Gazapo Court, Indio, Riverside County, California, United States of America	-116.2066767	33.7371668	-116.2066740	33.7399278			
