name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Papoose Hill		node	358772373	natural	peak	-121.6405516	41.4987693	18	0.3			Siskiyou County	California	United States of America	us	Papoose Hill, Siskiyou County, California, United States of America	-121.6405516	41.4987693	-121.6405516	41.4987693			
Modoc Crater		node	358770946	natural	volcano	-121.5529819	41.7159763	18	0.3			Siskiyou County	California	United States of America	us	Modoc Crater, Siskiyou County, California, United States of America	-121.5529819	41.7159763	-121.5529819	41.7159763			
Indian Butte		node	358768003	natural	peak	-121.5077705	41.6373810	18	0.3			Siskiyou County	California	United States of America	us	Indian Butte, Siskiyou County, California, United States of America	-121.5077705	41.6373810	-121.5077705	41.6373810			
Fourmile Hill		node	358766079	natural	peak	-121.6166622	41.6426571	18	0.3			Siskiyou County	California	United States of America	us	Fourmile Hill, Siskiyou County, California, United States of America	-121.6166622	41.6426571	-121.6166622	41.6426571			
Cougar Butte		node	358764184	natural	peak	-121.4719358	41.6534924	18	0.3			Siskiyou County	California	United States of America	us	Cougar Butte, Siskiyou County, California, United States of America	-121.4719358	41.6534924	-121.4719358	41.6534924			
Cinder Butte		node	358763610	natural	volcano	-121.6014368	41.6853651	18	0.3			Siskiyou County	California	United States of America	us	Cinder Butte, Siskiyou County, California, United States of America	-121.6014368	41.6853651	-121.6014368	41.6853651			
Buck Butte		node	358762587	natural	peak	-121.4697121	41.4740492	18	0.3			Siskiyou County	California	United States of America	us	Buck Butte, Siskiyou County, California, United States of America	-121.4697121	41.4740492	-121.4697121	41.4740492			
Border Mountain		node	358762287	natural	peak	-121.4680456	41.4912713	18	0.3			Siskiyou County	California	United States of America	us	Border Mountain, Siskiyou County, California, United States of America	-121.4680456	41.4912713	-121.4680456	41.4912713			
Black Mountain		node	358762079	natural	peak	-121.4799909	41.5296041	18	0.3			Siskiyou County	California	United States of America	us	Black Mountain, Siskiyou County, California, United States of America	-121.4799909	41.5296041	-121.4799909	41.5296041			
Boundary Butte		node	59949970	natural	peak	-121.4964743	41.6910599	18	0.3			Siskiyou County	California	United States of America	us	Boundary Butte, Siskiyou County, California, United States of America	-121.4964743	41.6910599	-121.4964743	41.6910599			
Bat Butte		node	59948749	natural	volcano	-121.5536924	41.7375618	18	0.3			Siskiyou County	California	United States of America	us	Bat Butte, Siskiyou County, California, United States of America	-121.5536924	41.7375618	-121.5536924	41.7375618			
Hardin Butte		node	59949181	natural	volcano	-121.5253016	41.7668967	18	0.3			Siskiyou County	California	United States of America	us	Hardin Butte, Siskiyou County, California, United States of America	-121.5253016	41.7668967	-121.5253016	41.7668967			
Eagle Nest Butte		node	59950609	natural	volcano	-121.5674583	41.7034664	18	0.3			Siskiyou County	California	United States of America	us	Eagle Nest Butte, Siskiyou County, California, United States of America	-121.5674583	41.7034664	-121.5674583	41.7034664			
Island Butte		node	59950608	natural	volcano	-121.5916739	41.6955884	18	0.3			Siskiyou County	California	United States of America	us	Island Butte, Siskiyou County, California, United States of America	-121.5916739	41.6955884	-121.5916739	41.6955884			
Whitney Butte		node	59950603	natural	volcano	-121.5921929	41.7389164	18	0.3			Siskiyou County	California	United States of America	us	Whitney Butte, Siskiyou County, California, United States of America	-121.5921929	41.7389164	-121.5921929	41.7389164			
Mammoth Crater		node	59949980	natural	volcano	-121.5480316	41.6924275	18	0.3			Siskiyou County	California	United States of America	us	Mammoth Crater, Siskiyou County, California, United States of America	-121.5480316	41.6924275	-121.5480316	41.6924275			
Crescent Butte		node	59949969	natural	volcano	-121.5155734	41.7178656	18	0.3			Siskiyou County	California	United States of America	us	Crescent Butte, Siskiyou County, California, United States of America	-121.5155734	41.7178656	-121.5155734	41.7178656			
Three Sisters		node	59949973	natural	volcano	-121.4703475	41.7436342	18	0.3			Siskiyou County	California	United States of America	us	Three Sisters, Siskiyou County, California, United States of America	-121.4703475	41.7436342	-121.4703475	41.7436342			
Hippo Butte		node	59949966	natural	volcano	-121.5315095	41.7142786	18	0.3			Siskiyou County	California	United States of America	us	Hippo Butte, Siskiyou County, California, United States of America	-121.5315095	41.7142786	-121.5315095	41.7142786			
Caldwell Butte		node	59949971	natural	volcano	-121.4808009	41.6983412	18	0.3			Siskiyou County	California	United States of America	us	Caldwell Butte, Siskiyou County, California, United States of America	-121.4808009	41.6983412	-121.4808009	41.6983412			
Caldwell Minor		node	59949972	natural	volcano	-121.4831293	41.7059543	18	0.3			Siskiyou County	California	United States of America	us	Caldwell Minor, Siskiyou County, California, United States of America	-121.4831293	41.7059543	-121.4831293	41.7059543			
Red Butte		node	59949967	natural	volcano	-121.5296982	41.7023759	18	0.3			Siskiyou County	California	United States of America	us	Red Butte, Siskiyou County, California, United States of America	-121.5296982	41.7023759	-121.5296982	41.7023759			
Bearpaw Butte		node	59949968	natural	volcano	-121.5530893	41.7229322	18	0.3			Siskiyou County	California	United States of America	us	Bearpaw Butte, Siskiyou County, California, United States of America	-121.5530893	41.7229322	-121.5530893	41.7229322			
Widow Mountain		node	358800615	natural	peak	-121.2969231	41.1596088	18	0.3			Lassen County	California	United States of America	us	Widow Mountain, Lassen County, California, United States of America	-121.2969231	41.1596088	-121.2969231	41.1596088			
Taylor Knob		node	358800309	natural	peak	-121.2735871	41.0323870	18	0.3			Lassen County	California	United States of America	us	Taylor Knob, Lassen County, California, United States of America	-121.2735871	41.0323870	-121.2735871	41.0323870			
Little Baldy Mountain		node	358798534	natural	peak	-121.3149793	41.1559976	18	0.3			Lassen County	California	United States of America	us	Little Baldy Mountain, Lassen County, California, United States of America	-121.3149793	41.1559976	-121.3149793	41.1559976			
Ricketts Hill		node	358773542	natural	peak	-121.1733066	41.0712771	18	0.3			Lassen County	California	United States of America	us	Ricketts Hill, Lassen County, California, United States of America	-121.1733066	41.0712771	-121.1733066	41.0712771			
Dixon Hill		node	358764788	natural	peak	-121.2446973	41.0301651	18	0.3			Lassen County	California	United States of America	us	Dixon Hill, Lassen County, California, United States of America	-121.2446973	41.0301651	-121.2446973	41.0301651			
Fall River Mills		relation	7278375	boundary	administrative	-121.4411780	41.0045561	30	0.279165948943713			Shasta County	California	United States of America	us	Fall River Mills, Shasta County, California, United States of America	-121.4567351	40.9796199	-121.4195252	41.0297199	Q1929479	en:Fall River Mills, California	
Dorris		node	147131753	place	village	-121.9180493	41.9668953	19	0.275		Dorris	Siskiyou County	California	United States of America	us	Dorris, Dorris, Siskiyou County, California, United States of America	-121.9180493	41.9668953	-121.9180493	41.9668953	Q953781		
Tulelake		node	147132714	place	village	-121.4774920	41.9559890	19	0.275		Tulelake	Siskiyou County	California	United States of America	us	Tulelake, Tulelake, Siskiyou County, California, United States of America	-121.4774920	41.9559890	-121.4774920	41.9559890	Q2453325		
Pumpkin Center		node	147132208	place	hamlet	-121.1066382	41.1098891	19	0.275			Lassen County	California	United States of America	us	Pumpkin Center, Lassen County, California, United States of America	-121.1066382	41.1098891	-121.1066382	41.1098891			
Nubieber		node	147132809	place	hamlet	-121.1830295	41.0957214	19	0.275			Lassen County	California	United States of America	us	Nubieber, Lassen County, California, United States of America	-121.1830295	41.0957214	-121.1830295	41.0957214			
Bieber		node	147133908	place	hamlet	-121.1441396	41.1212775	19	0.275			Lassen County	California	United States of America	us	Bieber, Lassen County, California, United States of America	-121.1441396	41.1212775	-121.1441396	41.1212775			
Leonard		node	147131892	place	hamlet	-121.0308025	41.1346124	19	0.275			Lassen County	California	United States of America	us	Leonard, Lassen County, California, United States of America	-121.0308025	41.1346124	-121.0308025	41.1346124			
Hot Springs		node	147133577	place	hamlet	-121.0385806	41.1462789	19	0.275			Lassen County	California	United States of America	us	Hot Springs, Lassen County, California, United States of America	-121.0385806	41.1462789	-121.0385806	41.1462789			
Pondosa		node	147131854	place	hamlet	-121.6888809	41.1993272	19	0.275			Siskiyou County	California	United States of America	us	Pondosa, Siskiyou County, California, United States of America	-121.6888809	41.1993272	-121.6888809	41.1993272			
Chalk Bank Landing		node	147132941	place	hamlet	-121.6427731	41.9120973	19	0.275			Siskiyou County	California	United States of America	us	Chalk Bank Landing, Siskiyou County, California, United States of America	-121.6427731	41.9120973	-121.6427731	41.9120973			
Laird Landing		node	147133482	place	hamlet	-121.7241641	41.8729297	19	0.275			Siskiyou County	California	United States of America	us	Laird Landing, Siskiyou County, California, United States of America	-121.7241641	41.8729297	-121.7241641	41.8729297			
Fleener Place		node	147133605	place	hamlet	-121.5905501	41.8476549	19	0.275			Siskiyou County	California	United States of America	us	Fleener Place, Siskiyou County, California, United States of America	-121.5905501	41.8476549	-121.5905501	41.8476549			
Canby Cross		node	147134046	place	hamlet	-121.5436047	41.8187674	19	0.275			Siskiyou County	California	United States of America	us	Canby Cross, Siskiyou County, California, United States of America	-121.5436047	41.8187674	-121.5436047	41.8187674			
Slagger		node	147132468	place	hamlet	-121.7230509	41.3257151	19	0.275			Siskiyou County	California	United States of America	us	Slagger, Siskiyou County, California, United States of America	-121.7230509	41.3257151	-121.7230509	41.3257151			
Lakin		node	147133768	place	hamlet	-121.5622136	41.3782158	19	0.275			Siskiyou County	California	United States of America	us	Lakin, Siskiyou County, California, United States of America	-121.5622136	41.3782158	-121.5622136	41.3782158			
Hambone		node	147134355	place	hamlet	-121.6977726	41.3348819	19	0.275			Siskiyou County	California	United States of America	us	Hambone, Siskiyou County, California, United States of America	-121.6977726	41.3348819	-121.6977726	41.3348819			
Bartle		node	147131551	place	hamlet	-121.8211073	41.2576600	19	0.275			Siskiyou County	California	United States of America	us	Bartle, Siskiyou County, California, United States of America	-121.8211073	41.2576600	-121.8211073	41.2576600			
Kinyon		node	147132014	place	hamlet	-121.8941646	41.2712705	19	0.275			Siskiyou County	California	United States of America	us	Kinyon, Siskiyou County, California, United States of America	-121.8941646	41.2712705	-121.8941646	41.2712705			
Swobe		node	147134327	place	hamlet	-121.9144429	41.2768259	19	0.275			Siskiyou County	California	United States of America	us	Swobe, Siskiyou County, California, United States of America	-121.9144429	41.2768259	-121.9144429	41.2768259			
Curtis		node	147134110	place	hamlet	-121.7666607	41.2004378	19	0.275			Siskiyou County	California	United States of America	us	Curtis, Siskiyou County, California, United States of America	-121.7666607	41.2004378	-121.7666607	41.2004378			
Hatfield		node	147132187	place	hamlet	-121.5194367	41.9979317	19	0.275			Siskiyou County	California	United States of America	us	Hatfield, Siskiyou County, California, United States of America	-121.5194367	41.9979317	-121.5194367	41.9979317			
Kegg		node	147131452	place	hamlet	-121.9869502	41.6893180	19	0.275			Siskiyou County	California	United States of America	us	Kegg, Siskiyou County, California, United States of America	-121.9869502	41.6893180	-121.9869502	41.6893180			
Somerset		node	147131732	place	hamlet	-121.9911180	41.8523707	19	0.275			Siskiyou County	California	United States of America	us	Somerset, Siskiyou County, California, United States of America	-121.9911180	41.8523707	-121.9911180	41.8523707			
Jerome		node	147133930	place	hamlet	-121.9999837	41.7315529	19	0.275			Siskiyou County	California	United States of America	us	Jerome, Siskiyou County, California, United States of America	-121.9999837	41.7315529	-121.9999837	41.7315529			
Tennant		node	147133948	place	hamlet	-121.9133367	41.5837651	19	0.275			Siskiyou County	California	United States of America	us	Tennant, Siskiyou County, California, United States of America	-121.9133367	41.5837651	-121.9133367	41.5837651			
Bray		node	147134170	place	hamlet	-121.9679953	41.6449073	19	0.275			Siskiyou County	California	United States of America	us	Bray, Siskiyou County, California, United States of America	-121.9679953	41.6449073	-121.9679953	41.6449073			
Day		node	147133410	place	hamlet	-121.3744266	41.2115526	19	0.275			Modoc County	California	United States of America	us	Day, Modoc County, California, United States of America	-121.3744266	41.2115526	-121.3744266	41.2115526			
Lookout		node	147134241	place	hamlet	-121.1552524	41.2079441	19	0.275			Modoc County	California	United States of America	us	Lookout, Modoc County, California, United States of America	-121.1552524	41.2079441	-121.1552524	41.2079441			
Staley		node	147131358	place	hamlet	-121.3808230	41.8882131	19	0.275			Modoc County	California	United States of America	us	Staley, Modoc County, California, United States of America	-121.3808230	41.8882131	-121.3808230	41.8882131			
Perez		node	147131490	place	hamlet	-121.2541504	41.6762729	19	0.275			Modoc County	California	United States of America	us	Perez, Modoc County, California, United States of America	-121.2541504	41.6762729	-121.2541504	41.6762729			
Copic		node	147131624	place	hamlet	-121.3419329	41.8651584	19	0.275			Modoc County	California	United States of America	us	Copic, Modoc County, California, United States of America	-121.3419329	41.8651584	-121.3419329	41.8651584			
Boles		node	147131687	place	hamlet	-121.0591403	41.5390541	19	0.275			Modoc County	California	United States of America	us	Boles, Modoc County, California, United States of America	-121.0591403	41.5390541	-121.0591403	41.5390541			
Meares		node	147131778	place	hamlet	-121.1988694	41.6207183	19	0.275			Modoc County	California	United States of America	us	Meares, Modoc County, California, United States of America	-121.1988694	41.6207183	-121.1988694	41.6207183			
Dalton		node	147131919	place	hamlet	-121.4194350	41.9362673	19	0.275			Modoc County	California	United States of America	us	Dalton, Modoc County, California, United States of America	-121.4194350	41.9362673	-121.4194350	41.9362673			
Tionesta		node	147131960	place	hamlet	-121.2931652	41.6487907	19	0.275			Modoc County	California	United States of America	us	Tionesta, Modoc County, California, United States of America	-121.2931652	41.6487907	-121.2931652	41.6487907			
Kandra		node	147132275	place	hamlet	-121.3999899	41.8259916	19	0.275			Modoc County	California	United States of America	us	Kandra, Modoc County, California, United States of America	-121.3999899	41.8259916	-121.3999899	41.8259916			
Scarface		node	147132264	place	hamlet	-121.2949822	41.4115522	19	0.275			Modoc County	California	United States of America	us	Scarface, Modoc County, California, United States of America	-121.2949822	41.4115522	-121.2949822	41.4115522			
Stronghold		node	147132315	place	hamlet	-121.4097125	41.9054347	19	0.275			Modoc County	California	United States of America	us	Stronghold, Modoc County, California, United States of America	-121.4097125	41.9054347	-121.4097125	41.9054347			
Liskey		node	147132387	place	hamlet	-121.4099902	41.8487688	19	0.275			Modoc County	California	United States of America	us	Liskey, Modoc County, California, United States of America	-121.4099902	41.8487688	-121.4099902	41.8487688			
Hannchen		node	147132419	place	hamlet	-121.4044344	41.8401579	19	0.275			Modoc County	California	United States of America	us	Hannchen, Modoc County, California, United States of America	-121.4044344	41.8401579	-121.4044344	41.8401579			
Homestead		node	147133422	place	hamlet	-121.4230461	41.9134899	19	0.275			Modoc County	California	United States of America	us	Homestead, Modoc County, California, United States of America	-121.4230461	41.9134899	-121.4230461	41.9134899			
Hackamore		node	147133484	place	hamlet	-121.1235876	41.5518308	19	0.275			Modoc County	California	United States of America	us	Hackamore, Modoc County, California, United States of America	-121.1235876	41.5518308	-121.1235876	41.5518308			
Old Hulbert Place		node	147133526	place	hamlet	-121.0527504	41.4382217	19	0.275			Modoc County	California	United States of America	us	Old Hulbert Place, Modoc County, California, United States of America	-121.0527504	41.4382217	-121.0527504	41.4382217			
Tuber		node	147133564	place	hamlet	-121.4513801	41.9368225	19	0.275			Modoc County	California	United States of America	us	Tuber, Modoc County, California, United States of America	-121.4513801	41.9368225	-121.4513801	41.9368225			
Newell		node	147133771	place	hamlet	-121.3722116	41.8882131	19	0.275			Modoc County	California	United States of America	us	Newell, Modoc County, California, United States of America	-121.3722116	41.8882131	-121.3722116	41.8882131			
Kephart		node	147133936	place	hamlet	-121.3141516	41.5890505	19	0.275			Modoc County	California	United States of America	us	Kephart, Modoc County, California, United States of America	-121.3141516	41.5890505	-121.3141516	41.5890505			
Cornell		node	147134301	place	hamlet	-121.3194317	41.7993262	19	0.275			Modoc County	California	United States of America	us	Cornell, Modoc County, California, United States of America	-121.3194317	41.7993262	-121.3194317	41.7993262			
Mammoth		node	147134312	place	hamlet	-121.3549878	41.7304379	19	0.275			Modoc County	California	United States of America	us	Mammoth, Modoc County, California, United States of America	-121.3549878	41.7304379	-121.3549878	41.7304379			
Lookout Junction		node	147131908	place	hamlet	-121.2347002	41.2584984	19	0.275			Modoc County	California	United States of America	us	Lookout Junction, Modoc County, California, United States of America	-121.2347002	41.2584984	-121.2347002	41.2584984			
Demuth		node	147132895	place	hamlet	-121.2660912	41.3376642	19	0.275			Modoc County	California	United States of America	us	Demuth, Modoc County, California, United States of America	-121.2660912	41.3376642	-121.2660912	41.3376642			
White Horse		node	147134017	place	hamlet	-121.3983181	41.3109961	19	0.275			Modoc County	California	United States of America	us	White Horse, Modoc County, California, United States of America	-121.3983181	41.3109961	-121.3983181	41.3109961			
Kalina		node	147131724	place	hamlet	-121.4202685	41.9951553	19	0.275			Modoc County	California	United States of America	us	Kalina, Modoc County, California, United States of America	-121.4202685	41.9951553	-121.4202685	41.9951553			
Spalding Corner		node	147131347	place	hamlet	-121.5802651	41.1304394	19	0.275			Shasta County	California	United States of America	us	Spalding Corner, Shasta County, California, United States of America	-121.5802651	41.1304394	-121.5802651	41.1304394			
Harlow Place		node	147131823	place	hamlet	-121.6769348	41.1451607	19	0.275			Shasta County	California	United States of America	us	Harlow Place, Shasta County, California, United States of America	-121.6769348	41.1451607	-121.6769348	41.1451607			
Obie		node	147132127	place	hamlet	-121.7147142	41.1696047	19	0.275			Shasta County	California	United States of America	us	Obie, Shasta County, California, United States of America	-121.7147142	41.1696047	-121.7147142	41.1696047			
Cayton		node	147132289	place	hamlet	-121.6338765	41.0618276	19	0.275			Shasta County	California	United States of America	us	Cayton, Shasta County, California, United States of America	-121.6338765	41.0618276	-121.6338765	41.0618276			
Dana		node	147132796	place	hamlet	-121.5647087	41.1115507	19	0.275			Shasta County	California	United States of America	us	Dana, Shasta County, California, United States of America	-121.5647087	41.1115507	-121.5647087	41.1115507			
Glenburn		node	147133444	place	hamlet	-121.4902611	41.0612737	19	0.275			Shasta County	California	United States of America	us	Glenburn, Shasta County, California, United States of America	-121.4902611	41.0612737	-121.4902611	41.0612737			
Gomez		node	147134052	place	hamlet	-121.5163726	41.0359956	19	0.275			Shasta County	California	United States of America	us	Gomez, Shasta County, California, United States of America	-121.5163726	41.0359956	-121.5163726	41.0359956			
Pittville		node	147134257	place	hamlet	-121.3344227	41.0484975	19	0.275			Shasta County	California	United States of America	us	Pittville, Shasta County, California, United States of America	-121.3344227	41.0484975	-121.3344227	41.0484975			
Big Bend		relation	7509691	boundary	administrative	-121.9223597	41.0104035	30	0.267761438434297			Shasta County	California	United States of America	us	Big Bend, Shasta County, California, United States of America	-121.9720630	40.9918539	-121.8915860	41.0288500	Q2594862	en:Big Bend, California	
Big Bend		node	147132318	place	village	-121.9107057	41.0196577	19	0.267761438434297			Shasta County	California	United States of America	us	Big Bend, Shasta County, California, United States of America	-121.9107057	41.0196577	-121.9107057	41.0196577		en:Big Bend, California	
McArthur		relation	7278374	boundary	administrative	-121.4055899	41.0405498	30	0.262595411486718			Shasta County	California	United States of America	us	McArthur, Shasta County, California, United States of America	-121.4220783	41.0243729	-121.3932754	41.0566579	Q2849464	en:McArthur, California	
Tennant		way	33241848	boundary	administrative	-121.9130043	41.5834219	30	0.259855226054813			Siskiyou County	California	United States of America	us	Tennant, Siskiyou County, California, United States of America	-121.9268330	41.5747440	-121.9056190	41.5921389	Q1814787	en:Tennant, California	
Schonchin Butte		node	33113071	natural	volcano	-121.5290743	41.7381279	18	0.216067753329433			Siskiyou County	California	United States of America	us	Schonchin Butte, Siskiyou County, California, United States of America	-121.5290743	41.7381279	-121.5290743	41.7381279	Q7432112	en:Schonchin Butte	
Bagwell Reservoir		way	90274753	landuse	reservoir	-121.2408963	41.0814468	22	0.2			Lassen County	California	United States of America	us	Bagwell Reservoir, Lassen County, California, United States of America	-121.2410913	41.0813214	-121.2407324	41.0816093			
Nine Springs Reservoir		way	86317859	landuse	reservoir	-121.2066021	41.1246047	22	0.2			Lassen County	California	United States of America	us	Nine Springs Reservoir, Lassen County, California, United States of America	-121.2091410	41.1224918	-121.2039490	41.1266694			
Clear Lake Reservoir		relation	58479	landuse	reservoir	-121.1751191	41.8604081	22	0.2			Modoc County	California	United States of America	us	Clear Lake Reservoir, Modoc County, California, United States of America	-121.2283692	41.7948163	-121.0636948	41.9261636			
Knoch Reservoir		way	90282821	landuse	reservoir	-121.3989583	41.0107305	22	0.2			Shasta County	California	United States of America	us	Knoch Reservoir, Shasta County, California, United States of America	-121.3997517	41.0101110	-121.3975538	41.0113677			
Kramer Reservoir		way	86317433	landuse	reservoir	-121.2113904	41.1865438	22	0.2				California	United States of America	us	Kramer Reservoir, California, United States of America	-121.2135810	41.1842763	-121.2098029	41.1888379			
Triangle Street		way	10658781	highway	residential	-121.9266325	41.9655729	22	0.2	Triangle Street	Dorris	Siskiyou County	California	United States of America	us	Triangle Street, Dorris, Siskiyou County, California, United States of America	-121.9266371	41.9641937	-121.9266052	41.9669520			
East 2nd Street		way	10665720	highway	residential	-121.9172520	41.9657412	22	0.2	East 2nd Street	Dorris	Siskiyou County	California	United States of America	us	East 2nd Street, Dorris, Siskiyou County, California, United States of America	-121.9182801	41.9657385	-121.9162241	41.9657477			
Portland Street		way	10666504	highway	residential	-121.9239668	41.9655843	22	0.2	Portland Street	Dorris	Siskiyou County	California	United States of America	us	Portland Street, Dorris, Siskiyou County, California, United States of America	-121.9239734	41.9641845	-121.9239602	41.9669840			
North Pine Street		way	10671280	highway	residential	-121.9170119	41.9693552	22	0.2	North Pine Street	Dorris	Siskiyou County	California	United States of America	us	North Pine Street, Dorris, Siskiyou County, California, United States of America	-121.9170427	41.9670709	-121.9169749	41.9716387			
North California Street		way	10647699	highway	residential	-121.9195724	41.9693680	22	0.2	North California Street	Dorris	Siskiyou County	California	United States of America	us	North California Street, Dorris, Siskiyou County, California, United States of America	-121.9195978	41.9670759	-121.9195688	41.9716599			
North Railroad Avenue		way	10656696	highway	residential	-121.9139374	41.9691999	22	0.2	North Railroad Avenue	Dorris	Siskiyou County	California	United States of America	us	North Railroad Avenue, Dorris, Siskiyou County, California, United States of America	-121.9153927	41.9670909	-121.9133024	41.9715660			
West Hazen Street		way	10666732	highway	residential	-121.9198127	41.9685841	22	0.2	West Hazen Street	Dorris	Siskiyou County	California	United States of America	us	West Hazen Street, Dorris, Siskiyou County, California, United States of America	-121.9213292	41.9685802	-121.9182963	41.9686025			
East Sly Street		way	10666821	highway	residential	-121.9158043	41.9701563	22	0.2	East Sly Street	Dorris	Siskiyou County	California	United States of America	us	East Sly Street, Dorris, Siskiyou County, California, United States of America	-121.9183061	41.9701292	-121.9133024	41.9701570			
West Sly Street		way	10667432	highway	residential	-121.9198210	41.9701124	22	0.2	West Sly Street	Dorris	Siskiyou County	California	United States of America	us	West Sly Street, Dorris, Siskiyou County, California, United States of America	-121.9213364	41.9701085	-121.9183061	41.9701462			
Sage Street		way	10669970	highway	residential	-121.9145277	41.9700175	22	0.2	Sage Street	Dorris	Siskiyou County	California	United States of America	us	Sage Street, Dorris, Siskiyou County, California, United States of America	-121.9145311	41.9683901	-121.9144908	41.9716452			
North Oregon Street		way	10671523	highway	residential	-121.9207108	41.9693498	22	0.2	North Oregon Street	Dorris	Siskiyou County	California	United States of America	us	North Oregon Street, Dorris, Siskiyou County, California, United States of America	-121.9207296	41.9670708	-121.9206929	41.9716292			
Juniper Street		way	10670506	highway	residential	-121.9157510	41.9693620	22	0.2	Juniper Street	Dorris	Siskiyou County	California	United States of America	us	Juniper Street, Dorris, Siskiyou County, California, United States of America	-121.9157878	41.9670869	-121.9157187	41.9716420			
East Hazen Street		way	10672254	highway	residential	-121.9163942	41.9685930	22	0.2	East Hazen Street	Dorris	Siskiyou County	California	United States of America	us	East Hazen Street, Dorris, Siskiyou County, California, United States of America	-121.9182963	41.9685880	-121.9144916	41.9686059			
North Main Street		way	10669956	highway	residential	-121.9182996	41.9692820	22	0.2	North Main Street	Dorris	Siskiyou County	California	United States of America	us	North Main Street, Dorris, Siskiyou County, California, United States of America	-121.9183235	41.9668934	-121.9182963	41.9716712			
Wildgoose Road		way	10663595	highway	residential	-121.9616288	41.9719057	22	0.2	Wildgoose Road		Siskiyou County	California	United States of America	us	Wildgoose Road, Siskiyou County, California, United States of America	-121.9657620	41.9718960	-121.9574851	41.9719830			
West 1st Street		way	10672381	highway	residential	-121.9243333	41.9669815	22	0.2	West 1st Street		Siskiyou County	California	United States of America	us	West 1st Street, Siskiyou County, California, United States of America	-121.9306730	41.9668760	-121.9179941	41.9670809			
Lazo Lane		way	10671862	highway	residential	-121.9661790	41.9729558	22	0.2	Lazo Lane		Siskiyou County	California	United States of America	us	Lazo Lane, Siskiyou County, California, United States of America	-121.9664581	41.9719830	-121.9657620	41.9739789			
Mrgudich Road		way	10661993	highway	residential	-121.9633855	41.9692100	22	0.2	Mrgudich Road		Siskiyou County	California	United States of America	us	Mrgudich Road, Siskiyou County, California, United States of America	-121.9633931	41.9664760	-121.9633091	41.9719550			
Bumper Bend Drive		way	10670776	highway	residential	-121.9739470	41.9934599	22	0.2	Bumper Bend Drive		Siskiyou County	California	United States of America	us	Bumper Bend Drive, Siskiyou County, California, United States of America	-121.9769271	41.9928149	-121.9714400	41.9953319			
Pleasant Way		way	10647334	highway	residential	-121.9794695	41.9839830	22	0.2	Pleasant Way		Siskiyou County	California	United States of America	us	Pleasant Way, Siskiyou County, California, United States of America	-121.9806081	41.9836200	-121.9783310	41.9843459			
Cemetery Road		way	10664279	highway	residential	-121.9774776	41.9704551	22	0.2	Cemetery Road		Siskiyou County	California	United States of America	us	Cemetery Road, Siskiyou County, California, United States of America	-121.9802760	41.9663760	-121.9751731	41.9740880			
Dawn Drive		way	10667508	highway	residential	-121.9746366	41.9736765	22	0.2	Dawn Drive		Siskiyou County	California	United States of America	us	Dawn Drive, Siskiyou County, California, United States of America	-121.9752721	41.9705650	-121.9718890	41.9773530			
Buckhorn Flat Road		way	10670143	highway	residential	-121.9845337	41.9915755	22	0.2	Buckhorn Flat Road		Siskiyou County	California	United States of America	us	Buckhorn Flat Road, Siskiyou County, California, United States of America	-121.9845371	41.9893199	-121.9838500	41.9936260			
Log House Road		way	10671997	highway	residential	-121.9957821	41.9826159	22	0.2	Log House Road		Siskiyou County	California	United States of America	us	Log House Road, Siskiyou County, California, United States of America	-122.0076650	41.9665590	-121.9956411	41.9909589			
South Main Road		way	7926383	highway	residential	-121.3457326	41.4579044	22	0.2	South Main Road		Modoc County	California	United States of America	us	South Main Road, Modoc County, California, United States of America	-121.3625921	41.4427300	-121.3393661	41.4722360			
Round Mountain Road		way	7926529	highway	residential	-121.3383363	41.4035450	22	0.2	Round Mountain Road		Modoc County	California	United States of America	us	Round Mountain Road, Modoc County, California, United States of America	-121.3762360	41.3987330	-121.2969302	41.4067730			
Mud Lake Road		way	7929471	highway	residential	-121.2815978	41.5036979	22	0.2	Mud Lake Road		Modoc County	California	United States of America	us	Mud Lake Road, Modoc County, California, United States of America	-121.4008360	41.4759210	-121.1603320	41.5167610			
Webb Circle West		way	7925954	highway	residential	-121.2272913	41.4287400	22	0.2	Webb Circle West		Modoc County	California	United States of America	us	Webb Circle West, Modoc County, California, United States of America	-121.2456751	41.4263279	-121.2087691	41.4288299			
42N77 Road		way	7928755	highway	residential	-121.0479152	41.4830023	22	0.2	42N77 Road		Modoc County	California	United States of America	us	42N77 Road, Modoc County, California, United States of America	-121.0511551	41.4766670	-121.0414720	41.4865119			
42N21 Road		way	7931503	highway	residential	-121.0050546	41.4794485	22	0.2	42N21 Road		Modoc County	California	United States of America	us	42N21 Road, Modoc County, California, United States of America	-121.0051061	41.4738750	-121.0042571	41.4852319			
Sand Flat Road		way	7925154	highway	residential	-121.1907215	41.4376670	22	0.2	Sand Flat Road		Modoc County	California	United States of America	us	Sand Flat Road, Modoc County, California, United States of America	-121.2346650	41.4365600	-121.1483040	41.4511130			
County Road 85		way	7929902	highway	residential	-121.0510255	41.3709803	22	0.2	County Road 85		Modoc County	California	United States of America	us	County Road 85, Modoc County, California, United States of America	-121.1483480	41.3521609	-120.9495241	41.3717130			
